edad,sexo_bin,indigena_bin,idioma_originario,lee_escribe_bin,hacinamiento,indice_servicios,piso_adecuado,pared_adecuada,internet_bin,log_alquiler,log_ingreso_pc,jefe_anios_estudio,jefe_edad,jefe_sexo,trabajo_bin,area_nombre_Urbana,depto_nombre_Chuquisaca,depto_nombre_Cochabamba,depto_nombre_La Paz,depto_nombre_Oruro,depto_nombre_Pando,depto_nombre_Potosí,depto_nombre_Santa Cruz,depto_nombre_Tarija,asistencia_real,pred_lr,proba_lr,pred_rf,proba_rf
17.0,0,0,1,1,1.0,3,1,1,1,6.90875477931522,0.0,17.0,51.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.49987436882714387,0,0.48953318994997064
7.0,0,0,1,1,5.0,2,1,1,1,4.61512051684126,8.294299608857235,1.0,40.0,1.0,0,False,False,False,False,True,False,False,False,False,0,0,0.2995287592499679,0,0.2105915543920663
12.0,0,0,1,1,1.5,3,1,1,1,6.2166061010848646,0.0,17.0,34.0,1.0,0,True,False,False,False,False,False,False,True,False,1,1,0.5093479133205356,0,0.4253654109602249
6.0,1,0,1,1,2.5,2,0,1,1,5.993961427306569,8.177796683277778,1.0,44.0,1.0,0,False,False,False,True,False,False,False,False,False,1,1,0.6356320884511213,1,0.6290449411897427
9.0,0,0,1,1,1.6666666666666667,3,1,1,1,7.601402334583733,4.61512051684126,14.0,34.0,2.0,0,True,False,False,False,False,False,False,False,False,1,0,0.43873277573094693,0,0.4399681582850311
13.0,0,1,1,1,1.5,2,0,1,1,3.9318256327243257,6.398594934535208,5.0,37.0,1.0,0,False,False,False,False,False,False,True,False,False,1,0,0.43698062233389134,0,0.4208145661933085
16.0,1,0,1,1,1.0,3,1,1,1,7.601402334583733,5.420534999272286,9.0,45.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.45802960566003753,0,0.4817181337640271
15.0,1,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,0.0,3.0,55.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4325204225979882,0,0.3794322033552553
6.0,1,0,1,0,5.0,3,1,1,1,6.2166061010848646,5.37989735354046,12.0,34.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.42275879319886434,0,0.4356723773350016
14.0,1,0,1,1,1.1666666666666667,3,1,1,1,5.303304908059076,0.0,4.0,64.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7723356613175612,1,0.7553972245970215
12.0,1,1,1,1,1.0,3,1,1,1,5.860786223465865,0.0,12.0,45.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8084528692423354,1,0.8297559662181986
17.0,0,0,1,1,1.25,3,1,1,1,7.824445930877619,7.749753406274437,17.0,83.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4919459075637654,0,0.4722268816592684
15.0,0,0,1,1,1.25,3,1,1,1,6.7464121285733745,7.244941546337007,12.0,38.0,2.0,0,True,False,False,False,False,False,False,False,True,0,0,0.38859213040785284,0,0.3186436873217177
18.0,1,0,1,1,1.0,3,1,1,1,6.2166061010848646,0.0,14.0,36.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.48668038927213986,0,0.46100743178954817
14.0,1,0,1,1,1.2857142857142858,3,1,1,1,6.2166061010848646,3.044522437723423,10.0,46.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4280060959278487,0,0.3885100775159167
7.0,0,0,1,1,3.5,3,1,1,1,5.707110264748875,4.28260085453587,5.0,40.0,1.0,0,False,False,False,False,False,False,False,False,False,0,0,0.4353258412199592,1,0.5354371761496406
13.0,0,0,1,1,0.6666666666666666,3,1,1,1,7.313886831633462,8.229777750081887,17.0,36.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7464404401298627,1,0.7834501378397243
10.0,0,0,1,1,3.0,3,1,1,0,6.2166061010848646,5.993961427306569,10.0,43.0,2.0,0,True,False,False,False,True,False,False,False,False,0,0,0.45445959861754864,0,0.36239892553778974
14.0,0,0,1,1,1.1666666666666667,2,1,1,1,6.90875477931522,0.0,18.0,36.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.3805999598720707,0,0.4133415396684307
16.0,1,0,1,1,2.0,3,1,1,1,6.2166061010848646,5.2390980068880655,12.0,47.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7524542585238514,1,0.7395498061211928
19.0,0,0,1,1,1.3333333333333333,3,1,1,1,7.0909098220799835,0.0,14.0,47.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.43171952803184704,0,0.4439810948064643
11.0,0,0,1,1,4.0,3,1,1,1,6.2166061010848646,0.0,12.0,52.0,1.0,0,True,False,False,False,True,False,False,False,False,0,0,0.3803489289394063,0,0.44454787294750703
9.0,0,0,1,1,5.0,3,1,1,1,6.2166061010848646,0.0,3.0,44.0,2.0,0,True,False,True,False,False,False,False,False,False,1,0,0.4665366480812303,0,0.4029980715678021
18.0,1,0,1,1,1.6666666666666667,3,1,1,1,7.601402334583733,7.601402334583733,14.0,66.0,2.0,0,True,False,False,False,False,True,False,False,False,1,1,0.5700663343636813,1,0.6030205358580059
18.0,1,0,1,1,0.75,3,1,1,1,6.2166061010848646,2.8716796248840124,17.0,77.0,1.0,0,True,True,False,False,False,False,False,False,False,0,0,0.29309773235401054,0,0.20789072068957748
16.0,0,0,1,1,1.6666666666666667,2,1,1,1,5.303304908059076,9.042040056544483,4.0,48.0,1.0,1,False,False,True,False,False,False,False,False,False,0,0,0.22429178329090496,0,0.17910451600888536
16.0,1,0,1,1,2.5,3,1,1,1,6.2166061010848646,0.0,6.0,40.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7549123474771317,1,0.7788308339271017
10.0,0,0,1,1,5.0,3,1,1,1,6.2166061010848646,0.0,14.0,34.0,2.0,0,True,False,False,False,False,False,False,True,False,1,1,0.5260928038386782,0,0.4136687460837244
8.0,1,0,1,1,1.0,3,1,1,1,7.313886831633462,4.529008825022528,17.0,30.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4784780817137378,0,0.45287274741972544
18.0,0,0,1,1,1.0,3,1,1,1,5.707110264748875,7.1316985104669115,12.0,52.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7596891025006449,1,0.7629410754161664
14.0,0,0,1,1,2.0,3,1,1,1,6.2166061010848646,0.0,18.0,45.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7717164104231468,1,0.7556891983339655
17.0,1,0,1,1,0.8,2,1,1,1,5.993961427306569,7.467942332285852,17.0,45.0,1.0,1,True,False,False,True,False,False,False,False,False,1,1,0.5523217334897825,1,0.6949050100258968
15.0,1,0,1,1,1.6666666666666667,2,1,1,0,6.2166061010848646,0.0,3.0,61.0,1.0,0,False,False,False,False,False,False,False,False,True,1,0,0.3983826719111147,0,0.4814479418825459
5.0,1,0,1,1,2.0,2,1,1,0,4.394449154672439,7.661997558901893,7.0,39.0,1.0,0,False,False,False,False,False,False,True,False,False,1,1,0.5020127762561996,1,0.5270461786978974
5.0,1,0,1,0,5.0,1,0,1,0,3.9318256327243257,7.313886831633462,5.0,33.0,1.0,0,False,False,True,False,False,False,False,False,False,0,0,0.2910299487979389,0,0.34916434101757254
19.0,0,0,1,1,2.5,3,1,1,1,6.2166061010848646,0.0,12.0,21.0,2.0,1,True,False,True,False,False,False,False,False,False,0,0,0.2916426459311248,0,0.3047433468566549
18.0,0,0,1,1,2.0,3,1,1,0,6.2166061010848646,5.5254529391317835,9.0,35.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.8123910896342497,1,0.7207688596661203
17.0,1,1,1,1,1.0,3,1,1,1,6.2166061010848646,6.8679744089702925,5.0,49.0,1.0,1,True,False,True,False,False,False,False,False,False,0,0,0.3318627539225407,0,0.3886605237734809
19.0,0,1,1,1,2.5,3,1,1,0,5.303304908059076,7.0909098220799835,2.0,53.0,1.0,1,False,False,False,True,False,False,False,False,False,0,1,0.7406400549247498,1,0.5258147869594669
10.0,1,0,1,1,2.0,2,0,1,0,6.2166061010848646,9.952325334619427,9.0,37.0,1.0,0,False,True,False,False,False,False,False,False,False,0,0,0.23552443145654825,0,0.19966295436981768
18.0,1,1,1,1,1.5,3,1,1,0,6.2166061010848646,6.7266330027636645,12.0,45.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8479790977806614,1,0.7278003503636934
18.0,1,0,1,1,3.0,3,1,1,1,6.55250788703459,0.0,11.0,50.0,1.0,1,True,False,False,False,False,False,False,True,False,1,0,0.3390320311532084,0,0.37367167598645706
16.0,0,1,1,1,4.0,3,1,1,1,6.2166061010848646,0.0,10.0,43.0,2.0,0,True,False,False,False,True,False,False,False,False,1,0,0.4371882809544202,1,0.5185898919828431
13.0,1,1,1,1,1.0,3,1,1,0,5.5254529391317835,3.713572066704308,12.0,38.0,1.0,1,True,False,False,True,False,False,False,False,False,1,1,0.7586605669277363,1,0.7609323882836381
17.0,0,0,1,1,1.0,2,1,1,1,5.5254529391317835,0.0,5.0,66.0,2.0,0,False,False,True,False,False,False,False,False,False,1,0,0.37550367138597013,0,0.44736957058876464
6.0,1,0,1,0,4.0,2,1,0,0,6.2166061010848646,6.90875477931522,12.0,32.0,2.0,0,True,False,False,False,False,True,False,False,False,0,1,0.5776258627543857,1,0.5352468472586588
17.0,0,0,1,1,1.0,3,1,1,1,6.2166061010848646,0.0,18.0,42.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4456212574973714,0,0.3965884708853764
13.0,0,0,1,1,5.0,3,1,1,1,6.2166061010848646,0.0,0.0,40.0,2.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5027299727401783,0,0.4561876530660141
15.0,1,0,1,1,2.5,2,1,1,1,5.303304908059076,6.90875477931522,12.0,38.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.3893305118485181,0,0.3142981985738036
13.0,0,0,1,1,1.0,3,1,1,1,7.0909098220799835,0.0,9.0,34.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.756195323767443,1,0.7895043111605291
16.0,1,0,1,1,0.5,3,1,1,1,6.2166061010848646,0.0,17.0,45.0,1.0,0,True,False,False,False,True,False,False,False,False,0,0,0.34836159087233654,0,0.47394109032717474
16.0,1,0,1,1,1.0,3,1,1,0,5.707110264748875,8.357845698182103,9.0,26.0,2.0,1,False,False,False,False,False,True,False,False,False,1,0,0.4724791428346991,0,0.37425184898415415
10.0,1,0,1,1,1.25,2,1,1,1,5.860786223465865,3.713572066704308,12.0,35.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.3755307094919152,0,0.41295277143328457
15.0,1,0,1,1,2.0,3,1,1,0,6.2166061010848646,0.0,12.0,42.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.8167177552714782,1,0.7654070922425504
15.0,0,0,1,1,3.0,2,0,1,1,4.61512051684126,6.7266330027636645,5.0,42.0,1.0,1,False,True,False,False,False,False,False,False,False,0,0,0.11712148364695277,0,0.18457006119648423
14.0,1,0,1,1,1.25,3,1,1,1,6.2166061010848646,5.802118375377063,15.0,36.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7457442184537739,1,0.782105644877759
16.0,1,0,1,1,1.25,3,1,1,1,6.2166061010848646,6.68586094706836,14.0,45.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.748804001290533,1,0.7716551519893882
8.0,0,0,1,1,1.3333333333333333,3,1,1,1,5.017279836814924,8.517393171418904,5.0,38.0,1.0,0,True,True,False,False,False,False,False,False,False,0,0,0.29941406475234134,0,0.28352471464749435
7.0,0,0,1,1,1.5,3,1,1,1,6.2166061010848646,6.034683666227958,15.0,45.0,2.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5037528266016148,0,0.4505797528312109
8.0,1,0,1,1,1.2857142857142858,2,1,1,1,8.006700845440367,4.767855768265187,5.0,53.0,1.0,0,True,False,False,False,False,False,True,False,False,0,0,0.39943342135756704,0,0.3763751913624951
17.0,0,0,1,1,1.75,3,1,1,0,6.2166061010848646,6.754770585794848,8.0,46.0,1.0,0,False,False,False,True,False,False,False,False,False,1,1,0.7951870573269562,1,0.6671355243385259
9.0,0,0,1,1,2.5,3,1,1,1,6.2166061010848646,7.6783263565068856,17.0,40.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5062661834339909,0,0.4918343201629564
18.0,1,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,0.0,3.0,54.0,1.0,1,True,True,False,False,False,False,False,False,False,1,0,0.17266986652306504,0,0.3045054169871311
12.0,1,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,4.483002552013883,11.0,40.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4893883097577681,0,0.4875054905175191
12.0,1,0,1,1,5.0,2,0,1,0,5.303304908059076,3.4339872044851463,11.0,56.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5024662028071742,0,0.4206176272704908
13.0,0,0,1,1,1.3333333333333333,2,0,0,1,5.303304908059076,9.741027444837728,9.0,42.0,1.0,0,False,False,False,True,False,False,False,False,False,1,1,0.6714925256999323,1,0.592761290068371
15.0,1,0,1,1,1.3333333333333333,3,1,1,1,8.006700845440367,9.282754052485227,17.0,55.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.36363076334913363,0,0.35276413931791706
15.0,0,0,1,1,0.6,3,1,1,1,6.90875477931522,7.419180722820095,11.0,45.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4800223888060974,1,0.5035125295622911
13.0,0,1,1,1,2.5,3,1,1,0,6.2166061010848646,4.653960350157523,8.0,52.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8634726547898343,1,0.7304655313590793
6.0,0,0,1,1,3.0,2,1,1,1,5.707110264748875,0.0,8.0,66.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7524226971035219,1,0.7608376691491631
14.0,1,0,1,1,2.5,2,1,1,1,6.2166061010848646,8.006700845440367,12.0,37.0,1.0,1,False,False,False,False,False,False,False,False,False,0,0,0.2162068814267987,0,0.2706234550852084
19.0,1,0,1,1,2.5,3,1,1,1,6.2166061010848646,2.9444389791664403,11.0,41.0,2.0,1,True,False,False,False,False,False,False,True,False,0,0,0.33457646803823354,0,0.39396408577818837
13.0,0,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,7.824445930877619,14.0,37.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7551772805785383,1,0.8468386657349527
16.0,1,1,1,1,3.0,2,0,1,1,5.993961427306569,8.006700845440367,11.0,44.0,1.0,1,False,False,False,False,True,False,False,False,False,0,0,0.17150851105452933,0,0.2032802048303269
7.0,1,0,1,1,2.5,3,1,1,1,6.2166061010848646,4.948759890378168,8.0,38.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4337159709876918,0,0.3886866268361446
16.0,1,0,1,1,1.0,3,1,1,1,6.2166061010848646,0.0,12.0,65.0,1.0,0,True,False,False,False,False,False,False,True,False,1,1,0.5009103723402539,0,0.4774978994953018
6.0,1,0,1,1,6.0,3,1,1,0,6.2166061010848646,5.243509130053042,10.0,36.0,1.0,0,True,False,False,False,False,False,False,False,False,0,1,0.5450090702234428,0,0.4650575498894747
12.0,1,0,1,1,1.25,3,1,1,1,7.313886831633462,7.02197642307216,5.0,64.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7421731237647753,1,0.6821036277028046
18.0,1,0,1,1,1.2,3,1,1,1,5.707110264748875,5.5254529391317835,10.0,40.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7487370790101685,1,0.7674783340812563
11.0,0,0,1,1,1.6666666666666667,2,1,1,0,4.61512051684126,7.783640596221253,11.0,49.0,1.0,1,False,False,False,False,True,False,False,False,False,0,0,0.24482587159705804,0,0.19833106721440574
5.0,1,0,1,0,1.6666666666666667,3,1,1,0,6.2166061010848646,0.0,12.0,33.0,2.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7748046781250107,1,0.7782155922647107
9.0,1,0,1,1,1.5,3,1,1,1,7.00397413672268,5.121977881431629,12.0,28.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.472191505690833,0,0.44466890186675356
10.0,1,0,1,1,1.5,3,1,1,1,6.90875477931522,5.121977881431629,6.0,48.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7457484966620429,1,0.7063681141554464
15.0,1,0,1,1,5.0,3,0,0,0,6.2166061010848646,0.0,11.0,35.0,1.0,1,True,False,False,False,False,False,False,True,False,1,0,0.41284849475196167,0,0.4629539645525558
12.0,1,0,1,1,3.0,2,1,1,1,6.2166061010848646,0.0,7.0,29.0,2.0,1,False,False,True,False,False,False,False,False,False,0,0,0.22206953143778357,0,0.26749150638729924
7.0,1,0,1,1,1.5,2,1,1,1,6.2166061010848646,0.0,14.0,26.0,2.0,0,False,False,False,False,False,False,True,False,False,0,0,0.39900456680695195,0,0.3213106914348792
15.0,1,0,1,1,1.5,3,1,1,1,6.2166061010848646,2.3978952727983707,12.0,40.0,1.0,1,True,False,False,False,False,False,False,True,False,1,0,0.3347338877853254,0,0.4272569868724978
11.0,0,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,4.59511985013459,15.0,26.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4966654302746854,0,0.41514299287117185
18.0,1,0,1,1,2.0,2,1,1,1,7.601402334583733,8.160803920954665,12.0,41.0,2.0,1,True,False,False,False,False,False,False,False,False,1,0,0.2237646277060314,0,0.31608317915862416
5.0,0,0,1,1,2.0,3,1,1,1,7.313886831633462,0.0,17.0,47.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5152879774081466,0,0.4518047477664366
8.0,1,0,1,1,7.0,2,1,1,0,5.303304908059076,2.9740707767728116,8.0,33.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.49061197489965186,0,0.460030341822033
16.0,1,0,1,1,0.4,3,1,1,1,6.398594934535208,0.0,8.0,16.0,1.0,0,True,True,False,False,False,False,False,False,False,0,0,0.2637564115609671,0,0.30095898527756676
15.0,1,0,1,1,1.25,3,1,1,1,6.2166061010848646,3.4339872044851463,6.0,51.0,1.0,0,True,False,False,False,True,False,False,False,False,1,0,0.3421729673703805,0,0.40230378219519386
12.0,0,0,1,1,1.25,3,1,1,1,6.90875477931522,7.244941546337007,17.0,42.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.3925036835607224,0,0.3404375314935216
13.0,1,0,1,1,2.5,3,0,1,1,6.2166061010848646,2.70805020110221,10.0,46.0,2.0,0,True,False,False,False,False,False,False,False,False,0,0,0.3985926898284745,0,0.43388925430461067
10.0,0,0,1,1,6.0,2,0,1,1,3.9318256327243257,7.256767606585524,12.0,60.0,1.0,0,False,True,False,False,False,False,False,False,False,1,0,0.22666919531487062,0,0.34087947584467476
9.0,0,0,1,1,2.0,3,1,1,0,5.017279836814924,5.993961427306569,1.0,42.0,2.0,0,True,False,False,False,True,False,False,False,False,0,0,0.46231837006295384,0,0.42622453958505263
12.0,0,0,1,1,2.6666666666666665,3,1,1,1,6.2166061010848646,5.05783689558055,5.0,46.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.4039045256793388,0,0.3559186304100879
6.0,0,0,1,1,1.4,3,1,1,1,5.993961427306569,7.04216128901732,12.0,41.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7678072095490416,1,0.8057794944132946
7.0,1,0,1,1,4.0,3,1,1,1,6.2166061010848646,0.0,11.0,38.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.46557507646976487,0,0.4419667026863807
13.0,0,0,1,1,1.6666666666666667,2,1,1,0,6.2166061010848646,6.042632833682381,12.0,32.0,2.0,0,True,False,False,False,False,False,False,False,False,0,0,0.4768191876568625,0,0.46001710277098923
11.0,0,0,1,1,1.5,3,1,1,1,6.68586094706836,8.065998231601899,10.0,53.0,2.0,0,True,False,False,False,False,False,False,True,False,1,0,0.499845102112459,1,0.5381962614796487
7.0,0,0,0,0,2.3333333333333335,2,0,1,1,3.9318256327243257,7.04216128901732,0.0,51.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.09679619580493451,0,0.4053224987918523
13.0,1,1,1,1,2.5,3,1,1,1,6.2166061010848646,6.90875477931522,17.0,36.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.797845425211136,1,0.7743961441277283
11.0,1,0,1,1,4.0,3,1,1,0,6.2166061010848646,4.330733340286331,6.0,33.0,2.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5710438816035803,0,0.4950155357657248
9.0,0,0,1,1,1.3333333333333333,2,0,1,1,7.313886831633462,6.111467339502679,12.0,38.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.33253276025274325,0,0.2910036078304342
15.0,1,0,1,1,4.0,2,1,1,0,6.68586094706836,6.2166061010848646,12.0,40.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7721492984599565,1,0.7124044511227826
9.0,1,1,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,6.957497370876951,12.0,30.0,1.0,0,True,False,False,False,True,False,False,False,False,0,0,0.40276385140121496,0,0.49422622686680556
6.0,0,0,1,0,1.4,2,1,1,1,7.313886831633462,7.670361888840676,5.0,65.0,2.0,0,True,False,True,False,False,False,False,False,False,1,0,0.3140645842354305,0,0.3946517385825722
8.0,1,0,1,1,2.5,3,1,1,1,7.313886831633462,0.0,17.0,61.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7650561575444602,1,0.7586091705566125
16.0,1,0,1,1,2.0,3,1,1,1,7.313886831633462,0.0,17.0,37.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4763886507637593,0,0.468292787572647
15.0,0,1,1,1,4.0,3,1,1,0,6.2166061010848646,0.0,3.0,45.0,2.0,0,True,False,False,False,False,False,False,True,False,1,1,0.6672456542057726,1,0.5996435271617953
18.0,1,0,1,1,1.75,3,1,1,1,6.2166061010848646,3.780937598531884,12.0,47.0,1.0,0,True,False,False,False,True,False,False,False,False,1,0,0.3401783134394858,0,0.4629372064946189
7.0,0,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,6.90875477931522,12.0,36.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7664149323620988,1,0.7847385374453535
13.0,1,0,1,1,5.0,2,1,1,0,6.2166061010848646,6.880384082186005,12.0,37.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.4612791989142837,1,0.5125327409440559
7.0,0,0,1,1,3.0,3,1,1,1,6.2166061010848646,0.0,12.0,43.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.46483810719373564,0,0.4140146638677297
7.0,0,0,1,1,2.5,3,1,1,0,6.2166061010848646,0.0,9.0,30.0,1.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5912766776036499,1,0.506389799459814
19.0,0,1,1,1,1.5,3,1,0,1,5.993961427306569,0.0,11.0,19.0,2.0,0,False,False,False,False,False,False,False,False,False,0,1,0.5082938320166832,1,0.5414625662494987
7.0,0,0,1,1,2.0,3,1,1,1,7.601402334583733,6.598963058134234,11.0,37.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4853182953241172,1,0.5081295036833005
7.0,0,0,1,1,2.0,2,1,1,1,6.2166061010848646,6.68586094706836,8.0,63.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7323025504242772,1,0.7565761083009827
