folio,nro,depto,area,factor,upm,estrato,sexo,edad,parentesco,idioma_materno,indigena,lee_escribe,nivel_educ,se_matriculo,nivel_matricula,asiste_clases,en_vacaciones,anios_estudio,trabajo,categoria_ocup,ingreso_lab,salario_liq,asistencia_escolar,sexo_bin,indigena_bin,idioma_originario,lee_escribe_bin,trabajo_bin,depto_viv,area_viv,totper,mat_pared,mat_techo,mat_piso,procedencia_agua,tipo_banio,desague_banio,electricidad,combustible_cocina,n_cuartos,n_cuartos_dormir,internet,alquiler_estimado,hacinamiento,acceso_agua,acceso_electricidad,acceso_banio,indice_servicios,piso_adecuado,pared_adecuada,internet_bin,jefe_sexo,jefe_edad,jefe_nivel_educ,jefe_anios_estudio,jefe_categoria_ocup,jefe_ingreso_lab,ingreso_total_hogar,ingreso_percapita,log_ingreso_pc,log_alquiler,depto_nombre,area_nombre
111-000200-A-0201,2.0,1.0,1.0,247.95990023251363,111-000200-A,111,2.0,12.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,7.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,500.0,0.6666666666666666,1,1,1,3,1,1,0,2.0,48.0,11.0,0.0,,,0.0,0.0,0.0,6.2166061010848646,Chuquisaca,Urbana
111-000200-A-0231,3.0,1.0,1.0,247.95990023251363,111-000200-A,111,1.0,8.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,1.0,2.0,,,,1,1,0,1,1,0,1.0,1.0,6.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,1000.0,1.5,1,1,1,3,1,1,0,1.0,40.0,73.0,17.0,3.0,8000.0,8000.0,1333.3333333333333,7.196187070324464,6.90875477931522,Chuquisaca,Urbana
111-000200-A-0231,4.0,1.0,1.0,247.95990023251363,111-000200-A,111,1.0,6.0,3.0,6.0,2.0,2.0,13.0,1.0,13.0,1.0,,0.0,,,,,1,1,0,1,0,0,1.0,1.0,6.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,1000.0,1.5,1,1,1,3,1,1,0,1.0,40.0,73.0,17.0,3.0,8000.0,8000.0,1333.3333333333333,7.196187070324464,6.90875477931522,Chuquisaca,Urbana
111-000200-A-0261,1.0,1.0,1.0,247.95990023251363,111-000200-A,111,2.0,19.0,1.0,27.0,2.0,1.0,42.0,2.0,,,,12.0,1.0,3.0,200.0,,0,0,0,1,1,1,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,500.0,1.0,1,1,1,3,1,1,0,2.0,19.0,42.0,12.0,3.0,200.0,200.0,100.0,4.61512051684126,6.2166061010848646,Chuquisaca,Urbana
111-000200-A-0261,2.0,1.0,1.0,247.95990023251363,111-000200-A,111,2.0,10.0,7.0,27.0,2.0,1.0,41.0,1.0,41.0,1.0,,3.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,500.0,1.0,1,1,1,3,1,1,0,2.0,19.0,42.0,12.0,3.0,200.0,200.0,100.0,4.61512051684126,6.2166061010848646,Chuquisaca,Urbana
111-000200-A-0321,2.0,1.0,1.0,247.95990023251363,111-000200-A,111,1.0,14.0,3.0,27.0,2.0,1.0,41.0,1.0,41.0,1.0,,4.0,2.0,,,,1,1,0,1,1,0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,500.0,5.0,1,1,1,3,0,1,0,2.0,32.0,11.0,0.0,,,0.0,0.0,0.0,6.2166061010848646,Chuquisaca,Urbana
111-000200-A-0321,3.0,1.0,1.0,247.95990023251363,111-000200-A,111,1.0,6.0,3.0,27.0,2.0,2.0,13.0,1.0,13.0,1.0,,0.0,,,,,1,1,0,1,0,0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,500.0,5.0,1,1,1,3,0,1,0,2.0,32.0,11.0,0.0,,,0.0,0.0,0.0,6.2166061010848646,Chuquisaca,Urbana
111-000256-A-0011,3.0,1.0,1.0,230.9430443342038,111-000256-A,111,1.0,17.0,3.0,6.0,1.0,1.0,42.0,1.0,42.0,1.0,,10.0,2.0,,,,1,1,1,1,1,0,1.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1000.0,1.25,1,1,1,3,1,1,1,1.0,38.0,31.0,5.0,3.0,2500.0,2900.0,580.0,6.364750756851911,6.90875477931522,Chuquisaca,Urbana
111-000256-A-0011,4.0,1.0,1.0,230.9430443342038,111-000256-A,111,2.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1000.0,1.25,1,1,1,3,1,1,1,1.0,38.0,31.0,5.0,3.0,2500.0,2900.0,580.0,6.364750756851911,6.90875477931522,Chuquisaca,Urbana
111-000256-A-0011,5.0,1.0,1.0,230.9430443342038,111-000256-A,111,1.0,9.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,3.0,2.0,,,,1,1,0,1,1,0,1.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1000.0,1.25,1,1,1,3,1,1,1,1.0,38.0,31.0,5.0,3.0,2500.0,2900.0,580.0,6.364750756851911,6.90875477931522,Chuquisaca,Urbana
111-000256-A-0041,2.0,1.0,1.0,230.9430443342038,111-000256-A,111,2.0,18.0,3.0,27.0,2.0,1.0,42.0,1.0,73.0,1.0,,12.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,9.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1200.0,2.25,1,1,1,3,1,1,1,2.0,51.0,11.0,0.0,3.0,100.0,1300.0,144.44444444444446,4.97979418857368,7.0909098220799835,Chuquisaca,Urbana
111-000256-A-0061,4.0,1.0,1.0,230.9430443342038,111-000256-A,111,2.0,19.0,3.0,27.0,2.0,1.0,42.0,1.0,73.0,1.0,,12.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,8.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1500.0,4.0,1,1,1,3,1,1,1,1.0,45.0,21.0,3.0,3.0,1000.0,3000.0,375.0,5.929589143389895,7.313886831633462,Chuquisaca,Urbana
111-000256-A-0061,5.0,1.0,1.0,230.9430443342038,111-000256-A,111,1.0,14.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,5.0,2.0,,,,1,1,0,1,1,0,1.0,1.0,8.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1500.0,4.0,1,1,1,3,1,1,1,1.0,45.0,21.0,3.0,3.0,1000.0,3000.0,375.0,5.929589143389895,7.313886831633462,Chuquisaca,Urbana
111-000256-A-0061,6.0,1.0,1.0,230.9430443342038,111-000256-A,111,2.0,12.0,3.0,6.0,2.0,1.0,41.0,1.0,42.0,1.0,,6.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,8.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1500.0,4.0,1,1,1,3,1,1,1,1.0,45.0,21.0,3.0,3.0,1000.0,3000.0,375.0,5.929589143389895,7.313886831633462,Chuquisaca,Urbana
111-000256-A-0061,7.0,1.0,1.0,230.9430443342038,111-000256-A,111,1.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,3.0,2.0,,,,1,1,0,1,1,0,1.0,1.0,8.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1500.0,4.0,1,1,1,3,1,1,1,1.0,45.0,21.0,3.0,3.0,1000.0,3000.0,375.0,5.929589143389895,7.313886831633462,Chuquisaca,Urbana
111-000256-A-0061,8.0,1.0,1.0,230.9430443342038,111-000256-A,111,2.0,8.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,1.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,8.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1500.0,4.0,1,1,1,3,1,1,1,1.0,45.0,21.0,3.0,3.0,1000.0,3000.0,375.0,5.929589143389895,7.313886831633462,Chuquisaca,Urbana
111-000256-A-0081,4.0,1.0,1.0,230.9430443342038,111-000256-A,111,1.0,19.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,11.0,2.0,,,,1,1,0,1,1,0,1.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,850.0,1.5,1,1,1,3,1,1,1,1.0,42.0,21.0,3.0,3.0,4000.0,4000.0,666.6666666666666,6.503789046997708,6.7464121285733745,Chuquisaca,Urbana
111-000256-A-0081,5.0,1.0,1.0,230.9430443342038,111-000256-A,111,2.0,15.0,3.0,27.0,2.0,1.0,42.0,1.0,42.0,1.0,,10.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,850.0,1.5,1,1,1,3,1,1,1,1.0,42.0,21.0,3.0,3.0,4000.0,4000.0,666.6666666666666,6.503789046997708,6.7464121285733745,Chuquisaca,Urbana
111-000256-A-0081,6.0,1.0,1.0,230.9430443342038,111-000256-A,111,1.0,6.0,4.0,6.0,2.0,2.0,13.0,1.0,13.0,1.0,,0.0,,,,,1,1,0,1,0,0,1.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,850.0,1.5,1,1,1,3,1,1,1,1.0,42.0,21.0,3.0,3.0,4000.0,4000.0,666.6666666666666,6.503789046997708,6.7464121285733745,Chuquisaca,Urbana
111-000256-A-0101,2.0,1.0,1.0,230.9430443342038,111-000256-A,111,2.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,3.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,700.0,1.0,1,1,1,3,1,1,1,2.0,40.0,31.0,5.0,,,0.0,0.0,0.0,6.55250788703459,Chuquisaca,Urbana
111-000256-A-0101,3.0,1.0,1.0,230.9430443342038,111-000256-A,111,1.0,12.0,3.0,6.0,2.0,1.0,41.0,1.0,42.0,1.0,,6.0,2.0,,,,1,1,0,1,1,0,1.0,1.0,3.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,700.0,1.0,1,1,1,3,1,1,1,2.0,40.0,31.0,5.0,,,0.0,0.0,0.0,6.55250788703459,Chuquisaca,Urbana
111-000256-A-0141,3.0,1.0,1.0,230.9430443342038,111-000256-A,111,1.0,12.0,3.0,6.0,2.0,1.0,41.0,1.0,42.0,1.0,,6.0,2.0,,,,1,1,0,1,1,0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,800.0,0.75,1,1,1,3,1,1,1,1.0,46.0,73.0,17.0,3.0,5000.0,5500.0,1833.3333333333333,7.514436388391649,6.68586094706836,Chuquisaca,Urbana
111-000256-A-0181,2.0,1.0,1.0,230.9430443342038,111-000256-A,111,2.0,10.0,6.0,27.0,2.0,1.0,41.0,1.0,41.0,1.0,,4.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,500.0,2.0,1,1,1,3,1,1,0,2.0,69.0,11.0,0.0,,,0.0,0.0,0.0,6.2166061010848646,Chuquisaca,Urbana
111-000256-A-0201,2.0,1.0,1.0,230.9430443342038,111-000256-A,111,2.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,4.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,450.0,0.75,1,1,1,3,1,1,1,2.0,32.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.111467339502679,Chuquisaca,Urbana
111-000256-A-0221,3.0,1.0,1.0,230.9430443342038,111-000256-A,111,2.0,19.0,13.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,11.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,3.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,2500.0,0.6,1,1,1,3,1,1,1,2.0,68.0,73.0,17.0,,,0.0,0.0,0.0,7.824445930877619,Chuquisaca,Urbana
112-000438-A-0011,2.0,1.0,1.0,205.373717395441,112-000438-A,112,1.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,4.0,2.0,,,,0,1,0,1,1,0,1.0,1.0,7.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,8.0,7.0,1.0,500.0,0.875,1,1,1,3,1,1,1,2.0,38.0,73.0,17.0,,,800.0,114.28571428571429,4.747413519214636,6.2166061010848646,Chuquisaca,Urbana
112-000438-A-0011,7.0,1.0,1.0,205.373717395441,112-000438-A,112,2.0,15.0,12.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,8.0,2.0,,,,0,0,0,1,1,0,1.0,1.0,7.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,8.0,7.0,1.0,500.0,0.875,1,1,1,3,1,1,1,2.0,38.0,73.0,17.0,,,800.0,114.28571428571429,4.747413519214636,6.2166061010848646,Chuquisaca,Urbana
112-000438-A-0031,2.0,1.0,1.0,205.373717395441,112-000438-A,112,2.0,16.0,7.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,10.0,1.0,8.0,,500.0,0,0,0,1,1,1,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,600.0,0.4,1,1,1,3,1,1,1,2.0,20.0,73.0,14.0,1.0,,0.0,0.0,0.0,6.398594934535208,Chuquisaca,Urbana
112-000438-A-0051,4.0,1.0,1.0,205.373717395441,112-000438-A,112,1.0,18.0,3.0,6.0,2.0,1.0,42.0,1.0,73.0,4.0,,12.0,2.0,,,,0,1,0,1,1,0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,1.0,500.0,0.8333333333333334,1,1,1,3,1,1,1,2.0,57.0,21.0,2.0,3.0,467.0,467.0,93.4,4.547541073151455,6.2166061010848646,Chuquisaca,Urbana
112-000438-A-0071,2.0,1.0,1.0,205.373717395441,112-000438-A,112,1.0,6.0,3.0,6.0,2.0,1.0,13.0,1.0,41.0,4.0,,0.0,,,,,0,1,0,1,1,0,1.0,1.0,6.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,600.0,1.2,1,1,1,3,1,1,1,2.0,33.0,32.0,12.0,3.0,150.0,150.0,25.0,3.258096538021482,6.398594934535208,Chuquisaca,Urbana
112-000438-A-0091,3.0,1.0,1.0,205.373717395441,112-000438-A,112,1.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,8.0,2.0,,,,0,1,0,1,1,0,1.0,1.0,5.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,500.0,2.5,1,1,1,3,1,1,0,1.0,42.0,22.0,7.0,3.0,7000.0,7000.0,1400.0,7.244941546337007,6.2166061010848646,Chuquisaca,Urbana
112-000438-A-0091,4.0,1.0,1.0,205.373717395441,112-000438-A,112,1.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,4.0,2.0,,,,0,1,0,1,1,0,1.0,1.0,5.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,500.0,2.5,1,1,1,3,1,1,0,1.0,42.0,22.0,7.0,3.0,7000.0,7000.0,1400.0,7.244941546337007,6.2166061010848646,Chuquisaca,Urbana
112-000438-A-0091,5.0,1.0,1.0,205.373717395441,112-000438-A,112,2.0,8.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,2.0,2.0,,,,0,0,0,1,1,0,1.0,1.0,5.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,500.0,2.5,1,1,1,3,1,1,0,1.0,42.0,22.0,7.0,3.0,7000.0,7000.0,1400.0,7.244941546337007,6.2166061010848646,Chuquisaca,Urbana
112-000438-A-0151,3.0,1.0,1.0,205.373717395441,112-000438-A,112,2.0,7.0,3.0,6.0,2.0,1.0,13.0,1.0,41.0,4.0,,0.0,2.0,,,,0,0,0,1,1,0,1.0,1.0,6.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,500.0,6.0,1,1,1,3,1,1,1,1.0,32.0,31.0,6.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Chuquisaca,Urbana
112-000438-A-0151,4.0,1.0,1.0,205.373717395441,112-000438-A,112,2.0,5.0,3.0,6.0,2.0,2.0,13.0,1.0,13.0,4.0,,0.0,,,,,0,0,0,1,0,0,1.0,1.0,6.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,500.0,6.0,1,1,1,3,1,1,1,1.0,32.0,31.0,6.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Chuquisaca,Urbana
112-000438-A-0191,3.0,1.0,1.0,205.373717395441,112-000438-A,112,1.0,13.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,4.0,2.0,,,,0,1,0,1,1,0,1.0,1.0,7.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,500.0,7.0,1,1,1,3,1,1,1,2.0,37.0,31.0,5.0,3.0,500.0,500.0,71.42857142857143,4.28260085453587,6.2166061010848646,Chuquisaca,Urbana
112-000438-A-0191,4.0,1.0,1.0,205.373717395441,112-000438-A,112,2.0,9.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,2.0,2.0,,,,0,0,0,1,1,0,1.0,1.0,7.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,500.0,7.0,1,1,1,3,1,1,1,2.0,37.0,31.0,5.0,3.0,500.0,500.0,71.42857142857143,4.28260085453587,6.2166061010848646,Chuquisaca,Urbana
112-000438-A-0191,5.0,1.0,1.0,205.373717395441,112-000438-A,112,2.0,8.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,1.0,2.0,,,,0,0,0,1,1,0,1.0,1.0,7.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,500.0,7.0,1,1,1,3,1,1,1,2.0,37.0,31.0,5.0,3.0,500.0,500.0,71.42857142857143,4.28260085453587,6.2166061010848646,Chuquisaca,Urbana
112-000438-A-0231,6.0,1.0,1.0,205.373717395441,112-000438-A,112,2.0,8.0,6.0,27.0,2.0,1.0,41.0,1.0,41.0,4.0,,1.0,2.0,,,,0,0,0,1,1,0,1.0,1.0,6.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,150.0,3.0,1,1,1,3,1,1,0,2.0,61.0,11.0,0.0,3.0,45.0,85.0,14.166666666666666,2.719100037288795,5.017279836814924,Chuquisaca,Urbana
112-000494-A-0011,1.0,1.0,1.0,170.32978942717128,112-000494-A,112,1.0,17.0,1.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,11.0,1.0,1.0,,1000.0,0,1,0,1,1,1,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,200.0,0.6666666666666666,1,1,1,3,1,1,1,1.0,17.0,42.0,11.0,1.0,,0.0,0.0,0.0,5.303304908059076,Chuquisaca,Urbana
112-000494-A-0011,2.0,1.0,1.0,170.32978942717128,112-000494-A,112,1.0,16.0,7.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,9.0,2.0,,,,0,1,0,1,1,0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,200.0,0.6666666666666666,1,1,1,3,1,1,1,1.0,17.0,42.0,11.0,1.0,,0.0,0.0,0.0,5.303304908059076,Chuquisaca,Urbana
112-000494-A-0051,3.0,1.0,1.0,170.32978942717128,112-000494-A,112,2.0,19.0,3.0,6.0,2.0,1.0,42.0,1.0,73.0,1.0,,12.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1500.0,1.0,1,1,1,3,1,1,1,1.0,44.0,73.0,17.0,1.0,,0.0,0.0,0.0,7.313886831633462,Chuquisaca,Urbana
112-000494-A-0051,4.0,1.0,1.0,170.32978942717128,112-000494-A,112,1.0,16.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,9.0,2.0,,,,0,1,0,1,1,0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1500.0,1.0,1,1,1,3,1,1,1,1.0,44.0,73.0,17.0,1.0,,0.0,0.0,0.0,7.313886831633462,Chuquisaca,Urbana
112-000494-A-0051,5.0,1.0,1.0,170.32978942717128,112-000494-A,112,1.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,7.0,2.0,,,,0,1,0,1,1,0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1500.0,1.0,1,1,1,3,1,1,1,1.0,44.0,73.0,17.0,1.0,,0.0,0.0,0.0,7.313886831633462,Chuquisaca,Urbana
112-000494-A-0191,3.0,1.0,1.0,170.32978942717128,112-000494-A,112,1.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,8.0,2.0,,,,0,1,0,1,1,0,1.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,1.0,1000.0,0.8333333333333334,1,1,1,3,1,1,1,2.0,34.0,32.0,12.0,3.0,600.0,600.0,120.0,4.795790545596741,6.90875477931522,Chuquisaca,Urbana
112-000494-A-0191,4.0,1.0,1.0,170.32978942717128,112-000494-A,112,1.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,4.0,2.0,,,,0,1,0,1,1,0,1.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,1.0,1000.0,0.8333333333333334,1,1,1,3,1,1,1,2.0,34.0,32.0,12.0,3.0,600.0,600.0,120.0,4.795790545596741,6.90875477931522,Chuquisaca,Urbana
112-000564-A-0011,3.0,1.0,1.0,214.31992099410604,112-000564-A,112,1.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,3.0,2.0,,,,1,1,0,1,1,0,1.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,3000.0,0.8,1,1,1,3,1,1,1,1.0,33.0,73.0,17.0,4.0,12000.0,12000.0,3000.0,8.006700845440367,8.006700845440367,Chuquisaca,Urbana
112-000564-A-0061,3.0,1.0,1.0,214.31992099410604,112-000564-A,112,2.0,18.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,11.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,6.0,1.0,3.0,5.0,1.0,2.0,,1.0,4.0,3.0,3.0,1.0,3000.0,2.0,1,1,1,3,1,1,1,1.0,49.0,21.0,4.0,3.0,4000.0,4000.0,666.6666666666666,6.503789046997708,8.006700845440367,Chuquisaca,Urbana
112-000564-A-0061,4.0,1.0,1.0,214.31992099410604,112-000564-A,112,2.0,16.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,9.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,6.0,1.0,3.0,5.0,1.0,2.0,,1.0,4.0,3.0,3.0,1.0,3000.0,2.0,1,1,1,3,1,1,1,1.0,49.0,21.0,4.0,3.0,4000.0,4000.0,666.6666666666666,6.503789046997708,8.006700845440367,Chuquisaca,Urbana
112-000564-A-0061,5.0,1.0,1.0,214.31992099410604,112-000564-A,112,2.0,5.0,3.0,6.0,2.0,2.0,13.0,1.0,13.0,1.0,,0.0,,,,,1,0,0,1,0,0,1.0,1.0,6.0,1.0,3.0,5.0,1.0,2.0,,1.0,4.0,3.0,3.0,1.0,3000.0,2.0,1,1,1,3,1,1,1,1.0,49.0,21.0,4.0,3.0,4000.0,4000.0,666.6666666666666,6.503789046997708,8.006700845440367,Chuquisaca,Urbana
112-000564-A-0081,2.0,1.0,1.0,214.31992099410604,112-000564-A,112,2.0,16.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,10.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1000.0,0.6666666666666666,1,1,1,3,1,1,1,2.0,42.0,21.0,5.0,1.0,,0.0,0.0,0.0,6.90875477931522,Chuquisaca,Urbana
112-000564-A-0101,2.0,1.0,1.0,214.31992099410604,112-000564-A,112,1.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,3.0,2.0,,,,1,1,0,1,1,0,1.0,1.0,3.0,1.0,3.0,7.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,500.0,0.75,1,1,1,3,1,1,0,2.0,48.0,21.0,2.0,3.0,500.0,500.0,166.66666666666666,5.121977881431629,6.2166061010848646,Chuquisaca,Urbana
112-000564-A-0101,3.0,1.0,1.0,214.31992099410604,112-000564-A,112,1.0,8.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,2.0,2.0,,,,1,1,0,1,1,0,1.0,1.0,3.0,1.0,3.0,7.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,500.0,0.75,1,1,1,3,1,1,0,2.0,48.0,21.0,2.0,3.0,500.0,500.0,166.66666666666666,5.121977881431629,6.2166061010848646,Chuquisaca,Urbana
112-000564-A-0151,6.0,1.0,1.0,214.31992099410604,112-000564-A,112,2.0,16.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,9.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,8.0,6.0,1.0,1000.0,0.875,1,1,1,3,1,1,1,1.0,65.0,21.0,1.0,1.0,,2000.0,285.7142857142857,5.6584861997410245,6.90875477931522,Chuquisaca,Urbana
112-000564-A-0151,7.0,1.0,1.0,214.31992099410604,112-000564-A,112,2.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,0,0,1,1,0,1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,8.0,6.0,1.0,1000.0,0.875,1,1,1,3,1,1,1,1.0,65.0,21.0,1.0,1.0,,2000.0,285.7142857142857,5.6584861997410245,6.90875477931522,Chuquisaca,Urbana
